thisRowDuration,keyResponse,keyResponseCorrect,letter,nBackType,reactionTime,participant,session,date
60.63023916701786,,1.0,C,2.0,,204,silence,2023-11-19_19h41.36.186
62.716242750000674,,1.0,C,2.0,,204,silence,2023-11-19_19h41.36.186
64.80993570899591,,1.0,U,2.0,,204,silence,2023-11-19_19h41.36.186
66.89705179200973,['space'],1.0,C,2.0,1.2135530409868807,204,silence,2023-11-19_19h41.36.186
68.98933225002838,,0.0,U,2.0,,204,silence,2023-11-19_19h41.36.186
71.08048237499315,['space'],1.0,C,2.0,0.7615960410330445,204,silence,2023-11-19_19h41.36.186
73.16817562503275,,1.0,D,2.0,,204,silence,2023-11-19_19h41.36.186
75.25910187500995,['space'],1.0,C,2.0,0.8569911250378937,204,silence,2023-11-19_19h41.36.186
79.53469366702484,,1.0,Y,2.0,,204,silence,2023-11-19_19h41.36.186
81.62157750001643,,1.0,X,2.0,,204,silence,2023-11-19_19h41.36.186
83.70928316703066,['space'],1.0,Y,2.0,0.5507077079964802,204,silence,2023-11-19_19h41.36.186
85.79867083398858,,1.0,W,2.0,,204,silence,2023-11-19_19h41.36.186
87.89254629198695,['space'],1.0,Y,2.0,0.8561479590134695,204,silence,2023-11-19_19h41.36.186
89.98634537501493,['space'],1.0,W,2.0,0.9183207920286804,204,silence,2023-11-19_19h41.36.186
92.06842979200884,,0.0,Y,2.0,,204,silence,2023-11-19_19h41.36.186
94.16129654203542,['space'],1.0,W,2.0,0.5049482499598525,204,silence,2023-11-19_19h41.36.186
96.2420053340029,,1.0,M,2.0,,204,silence,2023-11-19_19h41.36.186
98.33049391699024,,1.0,E,2.0,,204,silence,2023-11-19_19h41.36.186
100.42217558401173,['space'],1.0,M,2.0,0.5937885420280509,204,silence,2023-11-19_19h41.36.186
102.50574016699102,['space'],1.0,E,2.0,0.676348292035982,204,silence,2023-11-19_19h41.36.186
105.62526716699358,,1.0,J,2.0,,204,silence,2023-11-19_19h41.36.186
107.70538175001276,,1.0,Y,2.0,,204,silence,2023-11-19_19h41.36.186
109.7949902919936,,1.0,V,2.0,,204,silence,2023-11-19_19h41.36.186
111.88488487503491,['space'],1.0,Y,2.0,0.5802080000285059,204,silence,2023-11-19_19h41.36.186
113.9727222090005,['space'],1.0,V,2.0,1.3735256250365637,204,silence,2023-11-19_19h41.36.186
116.06193266698392,,1.0,F,2.0,,204,silence,2023-11-19_19h41.36.186
118.15525304200128,,0.0,V,2.0,,204,silence,2023-11-19_19h41.36.186
120.23916504200317,,1.0,I,2.0,,204,silence,2023-11-19_19h41.36.186
122.33053729200036,,1.0,U,2.0,,204,silence,2023-11-19_19h41.36.186
124.42489566700532,,1.0,O,2.0,,204,silence,2023-11-19_19h41.36.186
126.5107130840188,,1.0,Q,2.0,,204,silence,2023-11-19_19h41.36.186
128.6056697500171,['space'],1.0,O,2.0,0.6349164169514552,204,silence,2023-11-19_19h41.36.186
131.72138687502593,,1.0,Q,1.0,,204,silence,2023-11-19_19h41.36.186
133.80484291701578,,1.0,N,1.0,,204,silence,2023-11-19_19h41.36.186
135.89563045901014,['space'],1.0,N,1.0,0.6199713749811053,204,silence,2023-11-19_19h41.36.186
137.97957904200302,['space'],1.0,N,1.0,0.8787570000276901,204,silence,2023-11-19_19h41.36.186
140.06877700000769,,1.0,P,1.0,,204,silence,2023-11-19_19h41.36.186
142.15065958403284,['space'],1.0,P,1.0,0.6795142909977585,204,silence,2023-11-19_19h41.36.186
144.24556879198644,,1.0,L,1.0,,204,silence,2023-11-19_19h41.36.186
146.33540700003505,,1.0,U,1.0,,204,silence,2023-11-19_19h41.36.186
148.42850841698237,,1.0,H,1.0,,204,silence,2023-11-19_19h41.36.186
150.51761279202765,,1.0,F,1.0,,204,silence,2023-11-19_19h41.36.186
152.60982145898743,,1.0,Y,1.0,,204,silence,2023-11-19_19h41.36.186
154.70124454202596,,1.0,I,1.0,,204,silence,2023-11-19_19h41.36.186
158.0792915840284,,1.0,Q,1.0,,204,silence,2023-11-19_19h41.36.186
160.15986687503755,,1.0,P,1.0,,204,silence,2023-11-19_19h41.36.186
162.24488462501904,['space'],1.0,P,1.0,0.6127703750389628,204,silence,2023-11-19_19h41.36.186
164.32914816698758,['space'],1.0,P,1.0,0.7921851249993779,204,silence,2023-11-19_19h41.36.186
166.4139562920318,,1.0,Y,1.0,,204,silence,2023-11-19_19h41.36.186
168.50181483401684,,1.0,N,1.0,,204,silence,2023-11-19_19h41.36.186
170.5911545419949,['space'],1.0,N,1.0,0.6759575830074027,204,silence,2023-11-19_19h41.36.186
172.67650704202242,,1.0,P,1.0,,204,silence,2023-11-19_19h41.36.186
174.7641023750184,,1.0,Y,1.0,,204,silence,2023-11-19_19h41.36.186
176.8536625840352,,1.0,R,1.0,,204,silence,2023-11-19_19h41.36.186
178.94250820903108,,1.0,F,1.0,,204,silence,2023-11-19_19h41.36.186
181.02470345899928,['space'],1.0,F,1.0,0.7588842500117607,204,silence,2023-11-19_19h41.36.186
185.0141059170128,,1.0,S,1.0,,204,silence,2023-11-19_19h41.36.186
187.0930916669895,,1.0,Z,1.0,,204,silence,2023-11-19_19h41.36.186
189.186528249993,['space'],1.0,Z,1.0,0.525782541022636,204,silence,2023-11-19_19h41.36.186
191.2667336250306,['space'],1.0,Z,1.0,0.5948922919924371,204,silence,2023-11-19_19h41.36.186
193.36375920899445,,1.0,N,1.0,,204,silence,2023-11-19_19h41.36.186
195.4557710000081,,1.0,D,1.0,,204,silence,2023-11-19_19h41.36.186
197.53818058402976,['space'],1.0,D,1.0,0.5365159999928437,204,silence,2023-11-19_19h41.36.186
199.6266332090017,,1.0,N,1.0,,204,silence,2023-11-19_19h41.36.186
201.7199371249881,,1.0,X,1.0,,204,silence,2023-11-19_19h41.36.186
203.79754204198247,,1.0,F,1.0,,204,silence,2023-11-19_19h41.36.186
205.8830814170069,,1.0,G,1.0,,204,silence,2023-11-19_19h41.36.186
207.96578983403745,['space'],1.0,G,1.0,0.5278650420368649,204,silence,2023-11-19_19h41.36.186
220.74567666702205,,1.0,H,2.0,,204,silence,2023-11-19_19h41.36.186
222.8304663749877,,1.0,A,2.0,,204,silence,2023-11-19_19h41.36.186
224.9137683340232,,1.0,V,2.0,,204,silence,2023-11-19_19h41.36.186
226.99724458402488,['space'],1.0,A,2.0,0.6627403329475783,204,silence,2023-11-19_19h41.36.186
229.09063545899696,,1.0,D,2.0,,204,silence,2023-11-19_19h41.36.186
231.17410737503087,,1.0,B,2.0,,204,silence,2023-11-19_19h41.36.186
233.2641474999837,,1.0,I,2.0,,204,silence,2023-11-19_19h41.36.186
235.34851904201787,['space'],1.0,B,2.0,1.2430275419610552,204,silence,2023-11-19_19h41.36.186
237.431097334018,,1.0,V,2.0,,204,silence,2023-11-19_19h41.36.186
239.51389616698725,['space'],1.0,B,2.0,0.7176767910132185,204,silence,2023-11-19_19h41.36.186
241.6020089170197,,1.0,Z,2.0,,204,silence,2023-11-19_19h41.36.186
243.68878420902183,['space'],1.0,B,2.0,0.537668458011467,204,silence,2023-11-19_19h41.36.186
5.40582533297129,,1.0,H,2.0,,203,pink,2023-11-19_19h32.46.248
7.488230082963128,,1.0,U,2.0,,203,pink,2023-11-19_19h32.46.248
9.571557666000444,,1.0,O,2.0,,203,pink,2023-11-19_19h32.46.248
11.661266415962018,,1.0,I,2.0,,203,pink,2023-11-19_19h32.46.248
13.747054040955843,['space'],1.0,O,2.0,0.4033313749823719,203,pink,2023-11-19_19h32.46.248
15.82904874999076,,1.0,O,2.0,,203,pink,2023-11-19_19h32.46.248
17.917147291009314,,1.0,N,2.0,,203,pink,2023-11-19_19h32.46.248
20.000979665957857,['space'],1.0,O,2.0,0.4407361660269089,203,pink,2023-11-19_19h32.46.248
22.087281707965303,,1.0,R,2.0,,203,pink,2023-11-19_19h32.46.248
24.16921195795294,,1.0,W,2.0,,203,pink,2023-11-19_19h32.46.248
26.25327795796329,,1.0,F,2.0,,203,pink,2023-11-19_19h32.46.248
28.3449415829964,,1.0,K,2.0,,203,pink,2023-11-19_19h32.46.248
32.3173093329533,,1.0,F,2.0,,203,pink,2023-11-19_19h32.46.248
34.40362495800946,,1.0,D,2.0,,203,pink,2023-11-19_19h32.46.248
36.484582540986594,['space'],1.0,F,2.0,0.466495374974329,203,pink,2023-11-19_19h32.46.248
38.57840020797448,,1.0,P,2.0,,203,pink,2023-11-19_19h32.46.248
40.66379341599532,,1.0,I,2.0,,203,pink,2023-11-19_19h32.46.248
42.76009245798923,['space'],1.0,P,2.0,0.45354129205225036,203,pink,2023-11-19_19h32.46.248
44.85298254096415,,1.0,R,2.0,,203,pink,2023-11-19_19h32.46.248
46.93933966598706,['space'],1.0,P,2.0,0.4205556659726426,203,pink,2023-11-19_19h32.46.248
49.03075458295643,,1.0,N,2.0,,203,pink,2023-11-19_19h32.46.248
51.12687933299458,['space'],1.0,P,2.0,0.42667566594900563,203,pink,2023-11-19_19h32.46.248
53.22406304097967,,1.0,T,2.0,,203,pink,2023-11-19_19h32.46.248
55.30960762500763,,1.0,E,2.0,,203,pink,2023-11-19_19h32.46.248
58.21790824999334,,1.0,T,1.0,,203,pink,2023-11-19_19h32.46.248
60.30714562500361,,1.0,L,1.0,,203,pink,2023-11-19_19h32.46.248
62.39503091596998,['space'],1.0,L,1.0,0.5022184579866007,203,pink,2023-11-19_19h32.46.248
64.48303387500346,,1.0,Q,1.0,,203,pink,2023-11-19_19h32.46.248
66.57797383295838,,1.0,M,1.0,,203,pink,2023-11-19_19h32.46.248
68.67052487499313,['space'],1.0,M,1.0,0.45141183299710974,203,pink,2023-11-19_19h32.46.248
70.75845833297353,,1.0,A,1.0,,203,pink,2023-11-19_19h32.46.248
72.84709579095943,,1.0,E,1.0,,203,pink,2023-11-19_19h32.46.248
74.9289131659898,['space'],1.0,E,1.0,0.6205620829714462,203,pink,2023-11-19_19h32.46.248
77.02410112496,['space'],1.0,E,1.0,0.47071820800192654,203,pink,2023-11-19_19h32.46.248
79.1076076659956,['space'],1.0,E,1.0,0.45235400000819936,203,pink,2023-11-19_19h32.46.248
81.18918979098089,,1.0,L,1.0,,203,pink,2023-11-19_19h32.46.248
84.44731108297128,,1.0,Y,2.0,,203,pink,2023-11-19_19h32.46.248
86.53660791600123,,1.0,N,2.0,,203,pink,2023-11-19_19h32.46.248
88.61705299996538,,1.0,S,2.0,,203,pink,2023-11-19_19h32.46.248
90.71240324998509,['space'],1.0,N,2.0,0.5019977500196546,203,pink,2023-11-19_19h32.46.248
92.79337566596224,,1.0,E,2.0,,203,pink,2023-11-19_19h32.46.248
94.88328499998896,,1.0,X,2.0,,203,pink,2023-11-19_19h32.46.248
96.97250554099446,,1.0,F,2.0,,203,pink,2023-11-19_19h32.46.248
99.05589399999008,,1.0,R,2.0,,203,pink,2023-11-19_19h32.46.248
101.15155533299549,,1.0,Q,2.0,,203,pink,2023-11-19_19h32.46.248
103.23450337495888,,1.0,I,2.0,,203,pink,2023-11-19_19h32.46.248
105.32216224999866,['space'],1.0,Q,2.0,0.4606831250130199,203,pink,2023-11-19_19h32.46.248
107.41412387497256,['space'],1.0,I,2.0,1.1431540839839727,203,pink,2023-11-19_19h32.46.248
111.08387183299055,,1.0,E,1.0,,203,pink,2023-11-19_19h32.46.248
113.1708486249554,['space'],1.0,E,1.0,0.4077888749889098,203,pink,2023-11-19_19h32.46.248
115.26562395796644,,1.0,I,1.0,,203,pink,2023-11-19_19h32.46.248
117.34467324998695,['space'],1.0,I,1.0,0.40571750001981854,203,pink,2023-11-19_19h32.46.248
119.4398050410091,,1.0,P,1.0,,203,pink,2023-11-19_19h32.46.248
121.52910958300345,['space'],1.0,P,1.0,0.3716642919462174,203,pink,2023-11-19_19h32.46.248
123.61446266598068,,1.0,T,1.0,,203,pink,2023-11-19_19h32.46.248
125.70070341596148,,1.0,G,1.0,,203,pink,2023-11-19_19h32.46.248
127.79374270798871,,1.0,U,1.0,,203,pink,2023-11-19_19h32.46.248
129.88679204095388,,1.0,D,1.0,,203,pink,2023-11-19_19h32.46.248
131.96345258300423,['space'],1.0,D,1.0,0.41704495903104544,203,pink,2023-11-19_19h32.46.248
134.0520344999968,,1.0,U,1.0,,203,pink,2023-11-19_19h32.46.248
137.1688406660105,,1.0,U,2.0,,203,pink,2023-11-19_19h32.46.248
139.2521006659954,,1.0,Y,2.0,,203,pink,2023-11-19_19h32.46.248
141.34308600000804,['space'],1.0,U,2.0,0.5456234170123935,203,pink,2023-11-19_19h32.46.248
143.43543062498793,,1.0,F,2.0,,203,pink,2023-11-19_19h32.46.248
145.518312375003,,1.0,H,2.0,,203,pink,2023-11-19_19h32.46.248
147.60160295799142,['space'],1.0,F,2.0,0.42298679100349545,203,pink,2023-11-19_19h32.46.248
149.68477004097076,['space'],1.0,H,2.0,0.4327792080002837,203,pink,2023-11-19_19h32.46.248
151.77472570800455,,1.0,Z,2.0,,203,pink,2023-11-19_19h32.46.248
153.85612029099138,,1.0,T,2.0,,203,pink,2023-11-19_19h32.46.248
155.93945591599913,,1.0,M,2.0,,203,pink,2023-11-19_19h32.46.248
158.0347127909772,,1.0,X,2.0,,203,pink,2023-11-19_19h32.46.248
160.11848995799664,['space'],1.0,M,2.0,0.4626236659823917,203,pink,2023-11-19_19h32.46.248
162.96041070797946,,1.0,J,1.0,,203,pink,2023-11-19_19h32.46.248
165.04594770795666,['space'],1.0,J,1.0,0.4838185000116937,203,pink,2023-11-19_19h32.46.248
167.1352372499532,,1.0,G,1.0,,203,pink,2023-11-19_19h32.46.248
169.22845508297905,['space'],1.0,G,1.0,0.4475006250431761,203,pink,2023-11-19_19h32.46.248
171.30548479099525,,1.0,K,1.0,,203,pink,2023-11-19_19h32.46.248
173.39765416597947,,1.0,U,1.0,,203,pink,2023-11-19_19h32.46.248
175.4803476249799,,1.0,O,1.0,,203,pink,2023-11-19_19h32.46.248
177.5708615409676,['space'],1.0,O,1.0,0.45787566603394225,203,pink,2023-11-19_19h32.46.248
179.65437662496697,['space'],1.0,O,1.0,0.5093094590120018,203,pink,2023-11-19_19h32.46.248
181.7430703749997,,1.0,Y,1.0,,203,pink,2023-11-19_19h32.46.248
183.82563295797445,['space'],1.0,Y,1.0,0.49899691599421203,203,pink,2023-11-19_19h32.46.248
185.9224825829733,,1.0,E,1.0,,203,pink,2023-11-19_19h32.46.248
188.85899133299245,,1.0,N,1.0,,203,pink,2023-11-19_19h32.46.248
190.94120299996572,['space'],1.0,N,1.0,0.417752041015774,203,pink,2023-11-19_19h32.46.248
193.02679400000488,,1.0,Q,1.0,,203,pink,2023-11-19_19h32.46.248
195.11034349998224,,1.0,H,1.0,,203,pink,2023-11-19_19h32.46.248
197.19182549999093,['space'],1.0,H,1.0,0.45761504099937156,203,pink,2023-11-19_19h32.46.248
199.27638629096327,,1.0,S,1.0,,203,pink,2023-11-19_19h32.46.248
201.37052137497813,['space'],1.0,S,1.0,0.42490025004372,203,pink,2023-11-19_19h32.46.248
203.46458216599424,,1.0,R,1.0,,203,pink,2023-11-19_19h32.46.248
205.5581125000026,['space'],1.0,R,1.0,0.47906516696093604,203,pink,2023-11-19_19h32.46.248
207.64773987495573,,1.0,D,1.0,,203,pink,2023-11-19_19h32.46.248
209.7310076249996,,1.0,S,1.0,,203,pink,2023-11-19_19h32.46.248
211.82052199996545,['space'],1.0,S,1.0,0.5207139579579234,203,pink,2023-11-19_19h32.46.248
16.400566582975443,,1.0,Q,1.0,,202,silence,2023-11-19_18h18.44.554
18.48463354096748,['space'],1.0,Q,1.0,0.5505411249469034,202,silence,2023-11-19_18h18.44.554
20.58887350000441,,1.0,J,1.0,,202,silence,2023-11-19_18h18.44.554
22.657819957996253,,1.0,N,1.0,,202,silence,2023-11-19_18h18.44.554
24.746966957987752,,1.0,T,1.0,,202,silence,2023-11-19_18h18.44.554
26.85530374996597,,1.0,Y,1.0,,202,silence,2023-11-19_18h18.44.554
28.930129540967755,['space'],1.0,Y,1.0,0.6296329999458976,202,silence,2023-11-19_18h18.44.554
31.014449832960963,,1.0,Z,1.0,,202,silence,2023-11-19_18h18.44.554
33.10954366601072,['space'],1.0,Z,1.0,0.7174877080251463,202,silence,2023-11-19_18h18.44.554
35.194825707993004,,1.0,B,1.0,,202,silence,2023-11-19_18h18.44.554
37.28593908296898,,1.0,A,1.0,,202,silence,2023-11-19_18h18.44.554
39.37623895797879,['space'],1.0,A,1.0,0.5650322909932584,202,silence,2023-11-19_18h18.44.554
65.57234383298783,,1.0,A,1.0,,202,silence,2023-11-19_18h18.44.554
67.6635473750066,['space'],1.0,A,1.0,0.5536336250370368,202,silence,2023-11-19_18h18.44.554
69.7412579159718,,1.0,I,1.0,,202,silence,2023-11-19_18h18.44.554
71.82492995797656,,1.0,N,1.0,,202,silence,2023-11-19_18h18.44.554
73.90965766599402,['space'],1.0,N,1.0,0.736281624995172,202,silence,2023-11-19_18h18.44.554
76.00111383298645,['space'],1.0,N,1.0,1.0062023329664953,202,silence,2023-11-19_18h18.44.554
78.0862765829661,,1.0,K,1.0,,202,silence,2023-11-19_18h18.44.554
80.17311187501764,,1.0,M,1.0,,202,silence,2023-11-19_18h18.44.554
82.25635179097299,,1.0,O,1.0,,202,silence,2023-11-19_18h18.44.554
84.34999241598416,,1.0,Q,1.0,,202,silence,2023-11-19_18h18.44.554
86.44277770799818,['space'],1.0,Q,1.0,0.6804075000109151,202,silence,2023-11-19_18h18.44.554
88.52783674997045,,1.0,G,1.0,,202,silence,2023-11-19_18h18.44.554
92.79385770799126,,1.0,I,1.0,,202,silence,2023-11-19_18h18.44.554
94.90152595797554,,1.0,S,1.0,,202,silence,2023-11-19_18h18.44.554
96.97625862498536,['space'],1.0,S,1.0,0.7015462089912035,202,silence,2023-11-19_18h18.44.554
99.0644976249896,,1.0,V,1.0,,202,silence,2023-11-19_18h18.44.554
101.14832454099088,,1.0,X,1.0,,202,silence,2023-11-19_18h18.44.554
103.24186233297225,,1.0,V,1.0,,202,silence,2023-11-19_18h18.44.554
105.33447466598592,['space'],1.0,V,1.0,0.7297102920128964,202,silence,2023-11-19_18h18.44.554
107.41434745799052,['space'],1.0,V,1.0,0.5161125829908997,202,silence,2023-11-19_18h18.44.554
109.51009362499462,,1.0,P,1.0,,202,silence,2023-11-19_18h18.44.554
111.60011037497316,,1.0,O,1.0,,202,silence,2023-11-19_18h18.44.554
113.68435729097108,,1.0,I,1.0,,202,silence,2023-11-19_18h18.44.554
115.77704266598448,['space'],1.0,I,1.0,0.7588865829748102,202,silence,2023-11-19_18h18.44.554
119.5466573750018,,1.0,R,2.0,,202,silence,2023-11-19_18h18.44.554
121.62458908301778,,1.0,V,2.0,,202,silence,2023-11-19_18h18.44.554
123.71459287498146,,1.0,C,2.0,,202,silence,2023-11-19_18h18.44.554
125.81593233300372,['space'],1.0,V,2.0,0.6294554160558619,202,silence,2023-11-19_18h18.44.554
127.90042666596128,,1.0,A,2.0,,202,silence,2023-11-19_18h18.44.554
129.99296449997928,['space'],1.0,V,2.0,1.1871996659901924,202,silence,2023-11-19_18h18.44.554
132.07408533297712,['space'],1.0,A,2.0,1.1012199589749798,202,silence,2023-11-19_18h18.44.554
134.1673284159624,,1.0,R,2.0,,202,silence,2023-11-19_18h18.44.554
136.27239920798456,,1.0,H,2.0,,202,silence,2023-11-19_18h18.44.554
138.3379194579902,['space'],1.0,R,2.0,0.7597749169799499,202,silence,2023-11-19_18h18.44.554
140.43048183299834,,1.0,N,2.0,,202,silence,2023-11-19_18h18.44.554
142.51379079098115,,1.0,T,2.0,,202,silence,2023-11-19_18h18.44.554
161.09024270798545,,1.0,G,2.0,,202,silence,2023-11-19_18h18.44.554
163.17485270800535,,1.0,T,2.0,,202,silence,2023-11-19_18h18.44.554
165.266844415979,,1.0,S,2.0,,202,silence,2023-11-19_18h18.44.554
167.35010754101677,,1.0,B,2.0,,202,silence,2023-11-19_18h18.44.554
169.43360654101707,['space'],1.0,S,2.0,0.8273756250273436,202,silence,2023-11-19_18h18.44.554
171.52051395800663,['space'],1.0,B,2.0,0.5190624999813735,202,silence,2023-11-19_18h18.44.554
173.59946845797822,,1.0,M,2.0,,202,silence,2023-11-19_18h18.44.554
175.68763104098616,['space'],1.0,B,2.0,0.9637699580052868,202,silence,2023-11-19_18h18.44.554
177.7805624579778,,1.0,R,2.0,,202,silence,2023-11-19_18h18.44.554
179.8578037910047,,1.0,D,2.0,,202,silence,2023-11-19_18h18.44.554
181.9419749999652,['space'],1.0,R,2.0,0.7762237089918926,202,silence,2023-11-19_18h18.44.554
184.0346773749916,['space'],1.0,D,2.0,0.617261084029451,202,silence,2023-11-19_18h18.44.554
187.2856866249931,,1.0,J,2.0,,202,silence,2023-11-19_18h18.44.554
189.3713646659744,,1.0,N,2.0,,202,silence,2023-11-19_18h18.44.554
191.4555298750056,['space'],1.0,J,2.0,0.47549233300378546,202,silence,2023-11-19_18h18.44.554
193.54633270797785,,1.0,A,2.0,,202,silence,2023-11-19_18h18.44.554
195.63890675001312,['space'],1.0,J,2.0,0.8120544170378707,202,silence,2023-11-19_18h18.44.554
197.7251389159937,,1.0,W,2.0,,202,silence,2023-11-19_18h18.44.554
199.8169238329865,,1.0,X,2.0,,202,silence,2023-11-19_18h18.44.554
201.9047073330148,['space'],1.0,W,2.0,0.497942958958447,202,silence,2023-11-19_18h18.44.554
204.00021541601745,,1.0,Z,2.0,,202,silence,2023-11-19_18h18.44.554
206.08351212501293,,1.0,C,2.0,,202,silence,2023-11-19_18h18.44.554
208.1852458330104,,1.0,R,2.0,,202,silence,2023-11-19_18h18.44.554
210.27107008296295,['space'],1.0,C,2.0,0.8112007080344483,202,silence,2023-11-19_18h18.44.554
213.22397295798876,,1.0,G,1.0,,202,silence,2023-11-19_18h18.44.554
215.30354158300904,['space'],1.0,G,1.0,0.6899406669544987,202,silence,2023-11-19_18h18.44.554
217.4013869999908,,1.0,C,1.0,,202,silence,2023-11-19_18h18.44.554
219.4847194160102,['space'],1.0,C,1.0,0.735029541014228,202,silence,2023-11-19_18h18.44.554
221.57666337501723,['space'],1.0,C,1.0,0.8375436670030467,202,silence,2023-11-19_18h18.44.554
223.6680894579622,,1.0,G,1.0,,202,silence,2023-11-19_18h18.44.554
225.74902337498497,['space'],1.0,G,1.0,0.596008124994114,202,silence,2023-11-19_18h18.44.554
227.84716858301545,,1.0,N,1.0,,202,silence,2023-11-19_18h18.44.554
229.93860024999597,,1.0,H,1.0,,202,silence,2023-11-19_18h18.44.554
232.02143008296844,,1.0,V,1.0,,202,silence,2023-11-19_18h18.44.554
234.11279699997976,,1.0,P,1.0,,202,silence,2023-11-19_18h18.44.554
236.20186774997276,['space'],1.0,P,1.0,0.7553607090376318,202,silence,2023-11-19_18h18.44.554
239.15956929099048,,1.0,P,2.0,,202,silence,2023-11-19_18h18.44.554
241.25062541599615,,1.0,D,2.0,,202,silence,2023-11-19_18h18.44.554
243.34211958298687,['space'],1.0,P,2.0,0.5512319999979809,202,silence,2023-11-19_18h18.44.554
245.4378990830155,,1.0,Z,2.0,,202,silence,2023-11-19_18h18.44.554
247.52431162499124,,1.0,W,2.0,,202,silence,2023-11-19_18h18.44.554
249.61283866601295,['space'],1.0,Z,2.0,0.7679500000085682,202,silence,2023-11-19_18h18.44.554
251.7227165409713,,1.0,U,2.0,,202,silence,2023-11-19_18h18.44.554
253.7982815830037,,1.0,F,2.0,,202,silence,2023-11-19_18h18.44.554
255.884092082968,['space'],1.0,U,2.0,0.47280158300418407,202,silence,2023-11-19_18h18.44.554
257.9762570409803,['space'],1.0,F,2.0,0.4753402500064112,202,silence,2023-11-19_18h18.44.554
260.0681132079917,,1.0,S,2.0,,202,silence,2023-11-19_18h18.44.554
262.15156229096465,,1.0,M,2.0,,202,silence,2023-11-19_18h18.44.554
1.4855051659978926,,1.0,L,2.0,,200,silence,2023-11-18_15h23.02.231
3.5652001660200767,,1.0,F,2.0,,200,silence,2023-11-18_15h23.02.231
5.655008249974344,['space'],1.0,L,2.0,0.8141363330068998,200,silence,2023-11-18_15h23.02.231
7.739846540964208,,1.0,W,2.0,,200,silence,2023-11-18_15h23.02.231
9.830223665980157,['space'],1.0,L,2.0,0.5241843750118278,200,silence,2023-11-18_15h23.02.231
11.91599062498426,,1.0,M,2.0,,200,silence,2023-11-18_15h23.02.231
14.0047737499699,['space'],1.0,L,2.0,0.735197292000521,200,silence,2023-11-18_15h23.02.231
16.094797166006174,,1.0,C,2.0,,200,silence,2023-11-18_15h23.02.231
18.182340374973137,,1.0,H,2.0,,200,silence,2023-11-18_15h23.02.231
20.263864332984667,['space'],1.0,C,2.0,0.6878311249893159,200,silence,2023-11-18_15h23.02.231
22.350629874970764,,1.0,P,2.0,,200,silence,2023-11-18_15h23.02.231
24.44247254100628,['space'],1.0,C,2.0,0.5451089999987744,200,silence,2023-11-18_15h23.02.231
27.30812383297598,,1.0,H,2.0,,200,silence,2023-11-18_15h23.02.231
29.39421683299588,,1.0,U,2.0,,200,silence,2023-11-18_15h23.02.231
31.47774229099741,,1.0,Q,2.0,,200,silence,2023-11-18_15h23.02.231
33.57225724996533,['space'],0.0,Q,2.0,1.6710167909623124,200,silence,2023-11-18_15h23.02.231
35.67617920797784,,1.0,J,2.0,,200,silence,2023-11-18_15h23.02.231
37.749821249977686,,0.0,Q,2.0,,200,silence,2023-11-18_15h23.02.231
39.8413395829848,['space'],1.0,J,2.0,0.5698469170019962,200,silence,2023-11-18_15h23.02.231
41.92560675001005,['space'],1.0,Q,2.0,0.9722434579744004,200,silence,2023-11-18_15h23.02.231
44.01736820797669,,1.0,M,2.0,,200,silence,2023-11-18_15h23.02.231
46.09557137498632,,0.0,Q,2.0,,200,silence,2023-11-18_15h23.02.231
48.182704249979,,1.0,V,2.0,,200,silence,2023-11-18_15h23.02.231
50.27116775000468,,0.0,Q,2.0,,200,silence,2023-11-18_15h23.02.231
53.02966179099167,,1.0,K,1.0,,200,silence,2023-11-18_15h23.02.231
55.11789624998346,['space'],1.0,K,1.0,0.5582940410240553,200,silence,2023-11-18_15h23.02.231
57.20728529099142,['space'],1.0,K,1.0,0.6776295420131646,200,silence,2023-11-18_15h23.02.231
59.30126037501032,['space'],1.0,K,1.0,0.46834291599225253,200,silence,2023-11-18_15h23.02.231
61.38225629099179,['space'],1.0,K,1.0,0.7415506250108592,200,silence,2023-11-18_15h23.02.231
63.48010412498843,['space'],1.0,K,1.0,0.46492450003279373,200,silence,2023-11-18_15h23.02.231
65.56330183299724,,1.0,A,1.0,,200,silence,2023-11-18_15h23.02.231
67.65466187498532,['space'],0.0,K,1.0,0.6018571250024252,200,silence,2023-11-18_15h23.02.231
69.74408445798326,['space'],1.0,K,1.0,1.0433428750257008,200,silence,2023-11-18_15h23.02.231
71.859561958001,,1.0,T,1.0,,200,silence,2023-11-18_15h23.02.231
73.9282986659673,,1.0,R,1.0,,200,silence,2023-11-18_15h23.02.231
76.01749399997061,,0.0,R,1.0,,200,silence,2023-11-18_15h23.02.231
78.70835379097844,,1.0,J,1.0,,200,silence,2023-11-18_15h23.02.231
80.796884957992,['space'],1.0,J,1.0,1.8043131660087965,200,silence,2023-11-18_15h23.02.231
82.87925270799315,,1.0,T,1.0,,200,silence,2023-11-18_15h23.02.231
84.9690289159771,,0.0,T,1.0,,200,silence,2023-11-18_15h23.02.231
87.06570854102029,,1.0,B,1.0,,200,silence,2023-11-18_15h23.02.231
89.15557091601659,,0.0,B,1.0,,200,silence,2023-11-18_15h23.02.231
91.24337095796363,,1.0,Y,1.0,,200,silence,2023-11-18_15h23.02.231
93.33722012501676,,1.0,K,1.0,,200,silence,2023-11-18_15h23.02.231
95.43306016601856,,1.0,B,1.0,,200,silence,2023-11-18_15h23.02.231
97.53467199997976,,1.0,X,1.0,,200,silence,2023-11-18_15h23.02.231
