response,is_correct,nback_type,rt,participant,session,date
,1.0,1.0,,303,silence,2023-11-16_20h21.53.787
,1.0,1.0,,303,silence,2023-11-16_20h21.53.787
['space'],1.0,1.0,[0.47427769999194425],303,silence,2023-11-16_20h21.53.787
,1.0,1.0,,303,silence,2023-11-16_20h21.53.787
['space'],1.0,1.0,[0.4823556000046665],303,silence,2023-11-16_20h21.53.787
['space'],1.0,1.0,[0.6149109999969369],303,silence,2023-11-16_20h21.53.787
,,,,303,silence,2023-11-16_20h21.53.787
,1.0,2.0,,303,silence,2023-11-16_20h21.53.787
,1.0,2.0,,303,silence,2023-11-16_20h21.53.787
,1.0,2.0,,303,silence,2023-11-16_20h21.53.787
['space'],0.0,2.0,[1.4301604999927804],303,silence,2023-11-16_20h21.53.787
['space'],1.0,2.0,[2.011369299987564],303,silence,2023-11-16_20h21.53.787
,0.0,2.0,,303,silence,2023-11-16_20h21.53.787
,1.0,2.0,,303,silence,2023-11-16_20h21.53.787
['space'],1.0,2.0,[0.7132423000002746],303,silence,2023-11-16_20h21.53.787
,1.0,2.0,,303,silence,2023-11-16_20h21.53.787
['space'],1.0,2.0,[0.833988500002306],303,silence,2023-11-16_20h21.53.787
,0.0,2.0,,303,silence,2023-11-16_20h21.53.787
,0.0,2.0,,303,silence,2023-11-16_20h21.53.787
,,,,303,silence,2023-11-16_20h21.53.787
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.5029972000047565],304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.6386226000031456],304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.7145874999987427],304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.49837279999337625],304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.538499000002048],304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,,,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.585508199990727],304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.513178399996832],304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.6254428999964148],304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.5390000000043074],304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,,,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.7216513000021223],304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.5804269000072964],304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[1.1358743000018876],304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.7054160000116099],304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,,,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.5157680999982404],304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.5305215999978827],304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.4923261000076309],304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.45434240000031423],304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.4530858000071021],304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,,,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.5794898999884026],304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.4964878000027966],304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.4586969000083627],304,brown,2023-11-16_20h34.49.617
,,,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.7895165999943856],304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.514598499998101],304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.5431468000024324],304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.4653268999973079],304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.5013039000041317],304,brown,2023-11-16_20h34.49.617
,,,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.4586079000000609],304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,0.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.6286999000003561],304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
,1.0,2.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,2.0,[0.7438108000060311],304,brown,2023-11-16_20h34.49.617
,,,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.6284097000025213],304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.47652159999415744],304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.5841763000062201],304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
['space'],1.0,1.0,[0.5523107000044547],304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,brown,2023-11-16_20h34.49.617
,,,,304,brown,2023-11-16_20h34.49.617
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.6276506000140216],304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.493661799991969],304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.5010595000057947],304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.4611292999907164],304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.45389270001032855],304,pink,2023-11-16_20h30.16.251
,,,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.7447965000028489],304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.6891144000110216],304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.7585605000058422],304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.4770347000012407],304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,,,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.9321353999985149],304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.504595899998094],304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.5191340000019409],304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,,,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.47424270000192337],304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.6045470999961253],304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.9877772000036202],304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.4659145999903558],304,pink,2023-11-16_20h30.16.251
,,,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.4738013000023784],304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.6763190000056056],304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.7016178000048967],304,pink,2023-11-16_20h30.16.251
,,,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.5104842000000644],304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.4740567999979248],304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.48389280000992585],304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.5094150000077207],304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.5031241000106093],304,pink,2023-11-16_20h30.16.251
,,,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.6246460999973351],304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.4951347000023816],304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.7871179000067059],304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,2.0,[0.7416514000069583],304,pink,2023-11-16_20h30.16.251
,1.0,2.0,,304,pink,2023-11-16_20h30.16.251
,0.0,2.0,,304,pink,2023-11-16_20h30.16.251
,,,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.49134090000006836],304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.6258212999964599],304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.49546530000225175],304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
['space'],1.0,1.0,[0.5098589000117499],304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,pink,2023-11-16_20h30.16.251
,,,,304,pink,2023-11-16_20h30.16.251
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.4751047000027029],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.42230770000605844],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.4885648999916157],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.4757458999956725],304,silence,2023-11-16_20h39.24.169
,,,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.5756866000010632],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.45327450000331737],304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.4649251000082586],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.4906807000079425],304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.4805334000120638],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,,,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.5198394000035478],304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.48640249999880325],304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,,,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.4283389000047464],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.46625520000816323],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.4782113999972353],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.43739540000387933],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,,,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.5794866999931401],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.4219481000036467],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.4698047999991104],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,1.0,[0.46267260001332033],304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,1.0,1.0,,304,silence,2023-11-16_20h39.24.169
,,,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.4743717000092147],304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.5652258999907644],304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.6869742999988375],304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,,,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.6601969999901485],304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.43464819999644533],304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.42618590001075063],304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.38923599998815916],304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,,,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.45247220000601374],304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.4305361000006087],304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.5504740000033053],304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.422655999995186],304,silence,2023-11-16_20h39.24.169
['space'],0.0,2.0,[0.48040749999927357],304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.7459577000117861],304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,304,silence,2023-11-16_20h39.24.169
['space'],1.0,2.0,[0.533304099997622],304,silence,2023-11-16_20h39.24.169
,,,,304,silence,2023-11-16_20h39.24.169
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.3959143999963999],305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.4358760000031907],305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.6455044999893289],305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,,,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,1.0,[0.4392942000122275],305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,1.0,[0.5404894000093918],305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,1.0,[0.5312601000041468],305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,1.0,[0.46720970000023954],305,brown,2023-11-16_20h51.51.220
['space'],1.0,1.0,[0.47504240000853315],305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,,,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.4291479000094114],305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
['space'],0.0,2.0,[0.6122328999917954],305,brown,2023-11-16_20h51.51.220
['space'],0.0,2.0,[0.9785666999960085],305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.8109324999968521],305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.9556519000034314],305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[1.0024948999925982],305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,,,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.6974706000037258],305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.46278159999928903],305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.4768015000008745],305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.6005997000029311],305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[1.123006500012707],305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[1.2234561999939615],305,brown,2023-11-16_20h51.51.220
,,,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,1.0,[1.2502840000088327],305,brown,2023-11-16_20h51.51.220
['space'],1.0,1.0,[0.6980951999867102],305,brown,2023-11-16_20h51.51.220
['space'],1.0,1.0,[0.6113786999922013],305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,1.0,[0.46446230000583455],305,brown,2023-11-16_20h51.51.220
['space'],1.0,1.0,[0.5649528999929316],305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,,,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
"['space', 'space']",0.0,2.0,"[0.435251300004893, 0.7065731000038795]",305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,0.0,2.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.7397569000022486],305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,2.0,[0.49681409999902826],305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,1.0,2.0,,305,brown,2023-11-16_20h51.51.220
,,,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
['space'],1.0,1.0,[0.7339848999981768],305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
,1.0,1.0,,305,brown,2023-11-16_20h51.51.220
